path,tplt,backgroundFit,components,superCode,backgroundFixed,title
https://www.uniqlo.cn/c/1394884301.html,ProductListTemplate,MIDDLE,/data/pages/c/1394884301.html.json,/c/NANZHUANG,N,男装-灯芯绒衬衫
https://www.uniqlo.cn/c/1393962044.html,ProductListTemplate,MIDDLE,/data/pages/c/1393962044.html.json,/c/TONGZUANG,N,童装-IDLF系列
https://www.uniqlo.cn/c/1393895454.html,ProductListTemplate,MIDDLE,/data/pages/c/1393895454.html.json,/c/UTMEN,N,PIXAR
https://www.uniqlo.cn/c/ALL.html,ProductListTemplate,MIDDLE,/data/pages/c/ALL.html.json,,N,全商品
https://www.uniqlo.cn/register-agreement.html,HeaderFooterTemplate,MIDDLE,/data/pages/register-agreement.html.json,,N,注册用户协议
https://www.uniqlo.cn/pcdraw.html,HeaderFooterTemplate,MIDDLE,/data/pages/pcdraw.html.json,,N,抽奖活动测试页
https://www.uniqlo.cn/search.html,SearchTemplate,MIDDLE,/data/pages/search.html.json,,N,搜索结果
https://www.uniqlo.cn/password-find.html,PasswordFindTemplate,MIDDLE,/data/pages/password-find.html.json,,N,找回密码
https://www.uniqlo.cn/men_shirts_collection.html,HeaderFooterTemplate,MIDDLE,/data/pages/men_shirts_collection.html.json,,N,优衣库男装衬衫系列
https://www.uniqlo.cn/c/1397552622.html,ProductListTemplate,MIDDLE,/data/pages/c/1397552622.html.json,/c/NVZHUANG,N,女装-3D系列
https://www.uniqlo.cn/c/IDLFQUANSHANGPIN.html,ProductListTemplate,MIDDLE,/data/pages/c/IDLFQUANSHANGPIN.html.json,,N,IDLF全商品
https://www.uniqlo.cn/men_shorts.html,HeaderFooterTemplate,MIDDLE,/data/pages/men_shorts.html.json,,N,MEN 短裤
https://www.uniqlo.cn/c/1374802032.html,ProductListTemplate,MIDDLE,/data/pages/c/1374802032.html.json,/c/UTMWOMEN,N,MICKEY ART
https://www.uniqlo.cn/c/889210871.html,ProductListTemplate,MIDDLE,/data/pages/c/889210871.html.json,/c/UTMEN,N,SPRZ
https://www.uniqlo.cn/c/1402399025.html,ProductListTemplate,MIDDLE,/data/pages/c/1402399025.html.json,/c/UTMWOMEN,N,DPJ
https://www.uniqlo.cn/c/1402399026.html,ProductListTemplate,MIDDLE,/data/pages/c/1402399026.html.json,/c/UTMEN,N,DPJ
https://www.uniqlo.cn/c/1402395371.html,ProductListTemplate,MIDDLE,/data/pages/c/1402395371.html.json,/c/UTMEN,N,MICKEY ART
https://www.uniqlo.cn/c/1397905631.html,ProductListTemplate,MIDDLE,/data/pages/c/1397905631.html.json,/c/UTMEN,N,SPACE INVADERS
https://www.uniqlo.cn/lifewear.html,HeaderFooterTemplate,MIDDLE,/data/pages/lifewear.html.json,,N,LifeWear
https://www.uniqlo.cn/c/1402410917.html,ProductListTemplate,MIDDLE,/data/pages/c/1402410917.html.json,/c/UTBABY,N,baby disney
https://www.uniqlo.cn/c/1402410915.html,ProductListTemplate,MIDDLE,/data/pages/c/1402410915.html.json,/c/UTBABY,N,MINIONS PARTY 
https://www.uniqlo.cn/c/1402410916.html,ProductListTemplate,MIDDLE,/data/pages/c/1402410916.html.json,/c/UTBABY,N,MICKEY ART
https://www.uniqlo.cn/c/1392471568.html,ProductListTemplate,MIDDLE,/data/pages/c/1392471568.html.json,/c/UTMWOMEN,N,KATAGAMI
https://www.uniqlo.cn/c/1367013969.html,ProductListTemplate,MIDDLE,/data/pages/c/1367013969.html.json,/c/UTMWOMEN,N,Matthew Allen
https://www.uniqlo.cn/c/1365832710.html,ProductListTemplate,MIDDLE,/data/pages/c/1365832710.html.json,/c/UTMWOMEN,N,BTT 80's
https://www.uniqlo.cn/c/1390315848.html,ProductListTemplate,MIDDLE,/data/pages/c/1390315848.html.json,/c/UTBABY,N,BabyDisneyCollection
https://www.uniqlo.cn/c/1389626468.html,ProductListTemplate,MIDDLE,/data/pages/c/1389626468.html.json,/c/UTMWOMEN,N,love mickey
https://www.uniqlo.cn/c/1362457044.html,ProductListTemplate,MIDDLE,/data/pages/c/1362457044.html.json,/c/UTBABY,N,MICKEY & THE SUN
https://www.uniqlo.cn/speed-up.html,HeaderFooterTemplate,MIDDLE,/data/pages/speed-up.html.json,,N,门店直送须知
https://www.uniqlo.cn/c/1392466514.html,ProductListTemplate,MIDDLE,/data/pages/c/1392466514.html.json,/c/UTMEN,N,KATAGAMI
https://www.uniqlo.cn/c/1362454469.html,ProductListTemplate,MIDDLE,/data/pages/c/1362454469.html.json,/c/UTKIDS,N,S Sanderson
https://www.uniqlo.cn/c/1364648796.html,ProductListTemplate,MIDDLE,/data/pages/c/1364648796.html.json,/c/UTKIDS,N,JUMP 50th
https://www.uniqlo.cn/c/1371638101.html,ProductListTemplate,MIDDLE,/data/pages/c/1371638101.html.json,/c/UTMEN,N,Blizzard
https://www.uniqlo.cn/INES18FW_MAIN.html,HeaderFooterTemplate,MIDDLE,/data/pages/INES18FW_MAIN.html.json,,N,INES18FW_MAIN
https://www.uniqlo.cn/c/UTQUANSHANGPIN.html,ProductListTemplate,MIDDLE,/data/pages/c/UTQUANSHANGPIN.html.json,,N,UT全商品
https://www.uniqlo.cn/c/1298155772.html,ProductListTemplate,MIDDLE,/data/pages/c/1298155772.html.json,/c/UTQUANSHANGPIN,N,婴幼儿装 BABY
https://www.uniqlo.cn/c/UTBABY.html,ProductListTemplate,MIDDLE,/data/pages/c/UTBABY.html.json,,N,UT优衣库印花系列BABY
https://www.uniqlo.cn/c/1039844181.html,ProductListTemplate,MIDDLE,/data/pages/c/1039844181.html.json,/c/NVZHUANG,N,女装-羽绒服
https://www.uniqlo.cn/c/1373251087.html,ProductListTemplate,MIDDLE,/data/pages/c/1373251087.html.json,/c/UTKIDS,N,DORAEMON
https://www.uniqlo.cn/c/1371132915.html,ProductListTemplate,MIDDLE,/data/pages/c/1371132915.html.json,/c/UTMWOMEN,N,UTGP 2018MARVEL
https://www.uniqlo.cn/c/1373723277.html,ProductListTemplate,MIDDLE,/data/pages/c/1373723277.html.json,/c/UTMWOMEN,N,KAKAO FRIENDS
https://www.uniqlo.cn/c/1376299368.html,ProductListTemplate,MIDDLE,/data/pages/c/1376299368.html.json,/c/UTMWOMEN,N,MICKEY BLUE
https://www.uniqlo.cn/c/1364431822.html,ProductListTemplate,MIDDLE,/data/pages/c/1364431822.html.json,/c/UTMEN,N,JUMP 50th
https://www.uniqlo.cn/pickup-guide.html,HeaderFooterTemplate,MIDDLE,/data/pages/pickup-guide.html.json,,N,门店自提须知
https://www.uniqlo.cn/c/1397552623.html,ProductListTemplate,MIDDLE,/data/pages/c/1397552623.html.json,/c/NVZHUANG,N,女装-大衣
https://www.uniqlo.cn/c/1292471264.html,ProductListTemplate,MIDDLE,/data/pages/c/1292471264.html.json,/c/CHAOZHIJINGXUAN,N,婴幼儿装 BABY
https://www.uniqlo.cn/c/1371469491.html,ProductListTemplate,MIDDLE,/data/pages/c/1371469491.html.json,/c/UTMWOMEN,N,TheRoseofVersailles
https://www.uniqlo.cn/c/1389632545.html,ProductListTemplate,MIDDLE,/data/pages/c/1389632545.html.json,/c/UTKIDS,N,love mickey
https://www.uniqlo.cn/c/1287425047.html,ProductListTemplate,MIDDLE,/data/pages/c/1287425047.html.json,/c/UTMWOMEN,N,SANRIO
https://www.uniqlo.cn/c/1134800755.html,ProductListTemplate,MIDDLE,/data/pages/c/1134800755.html.json,/c/NANZHUANG,N,男装-羽绒服
https://www.uniqlo.cn/c/1292471263.html,ProductListTemplate,MIDDLE,/data/pages/c/1292471263.html.json,/c/CHAOZHIJINGXUAN,N,童装 KIDS
https://www.uniqlo.cn/c/1372614324.html,ProductListTemplate,MIDDLE,/data/pages/c/1372614324.html.json,/c/UTMEN,N,SPRZ Barry McGee
https://www.uniqlo.cn/c/1388712028.html,ProductListTemplate,MIDDLE,/data/pages/c/1388712028.html.json,/c/UTMEN,N,NAMCO MUSEUM
https://www.uniqlo.cn/c/1364431824.html,ProductListTemplate,MIDDLE,/data/pages/c/1364431824.html.json,/c/UTKIDS,N,MINIONS BELLO SUMMER
https://www.uniqlo.cn/c/1388749383.html,ProductListTemplate,MIDDLE,/data/pages/c/1388749383.html.json,/c/UTKIDS,N,Discovery Channel
https://www.uniqlo.cn/c/1362457040.html,ProductListTemplate,MIDDLE,/data/pages/c/1362457040.html.json,/c/UTMWOMEN,N,MICKEY & THE SUN
https://www.uniqlo.cn/c/1030574948.html,ProductListTemplate,MIDDLE,/data/pages/c/1030574948.html.json,/c/UTMEN,N,Disney Project
https://www.uniqlo.cn/c/UTMWOMEN.html,ProductListTemplate,MIDDLE,/data/pages/c/UTMWOMEN.html.json,,N,UT优衣库印花系列WOMEN
https://www.uniqlo.cn/c/1373257601.html,ProductListTemplate,MIDDLE,/data/pages/c/1373257601.html.json,/c/UTMEN,N,DORAEMON
https://www.uniqlo.cn/c/1370495112.html,ProductListTemplate,MIDDLE,/data/pages/c/1370495112.html.json,/c/UTMEN,N,UTGP 2018MARVEL
https://www.uniqlo.cn/c/1373674602.html,ProductListTemplate,MIDDLE,/data/pages/c/1373674602.html.json,/c/UTMEN,N,KAKAO FRIENDS
https://www.uniqlo.cn/c/1376934104.html,ProductListTemplate,MIDDLE,/data/pages/c/1376934104.html.json,/c/UTKIDS,N,KAWS X SESAME STREET
https://www.uniqlo.cn/kids_ut.html,HeaderFooterTemplate,MIDDLE,/data/pages/kids_ut.html.json,,N,KIDS 童装UT
https://www.uniqlo.cn/2018W11s.html,HeaderFooterTemplate,MIDDLE,/data/pages/2018W11s.html.json,,N,热力11内容页
https://www.uniqlo.cn/INES18FW_WOMEN.html,HeaderFooterTemplate,FILL,/data/pages/INES18FW_WOMEN.html.json,,N,INES18FW_WOMEN
https://www.uniqlo.cn/women_shirts_collection.html,HeaderFooterTemplate,MIDDLE,/data/pages/women_shirts_collection.html.json,,N,优衣库女装衬衫系列
https://www.uniqlo.cn/c/1365827668.html,ProductListTemplate,MIDDLE,/data/pages/c/1365827668.html.json,/c/UTBABY,N,Peppa Pig
https://www.uniqlo.cn/c/1399858184.html,ProductListTemplate,MIDDLE,/data/pages/c/1399858184.html.json,/c/NVZHUANG,N,女装-灯芯绒系列
https://www.uniqlo.cn/c/1376299369.html,ProductListTemplate,MIDDLE,/data/pages/c/1376299369.html.json,/c/UTMEN,N,MICKEY BLUE
https://www.uniqlo.cn/c/1298155769.html,ProductListTemplate,MIDDLE,/data/pages/c/1298155769.html.json,/c/UTQUANSHANGPIN,N,女装 WOMEN
https://www.uniqlo.cn/c/1403946284.html,ProductListTemplate,MIDDLE,/data/pages/c/1403946284.html.json,/c/UTBABY,N,ThePictureBook
https://www.uniqlo.cn/c/1397905629.html,ProductListTemplate,MIDDLE,/data/pages/c/1397905629.html.json,/c/UTMWOMEN,N,SPACE INVADERS
https://www.uniqlo.cn/c/1397905630.html,ProductListTemplate,MIDDLE,/data/pages/c/1397905630.html.json,/c/UTMEN,N,MINIONS
https://www.uniqlo.cn/c/1402410914.html,ProductListTemplate,MIDDLE,/data/pages/c/1402410914.html.json,/c/UTKIDS,N,MICKEY ART
https://www.uniqlo.cn/c/664890232.html,ProductListTemplate,MIDDLE,/data/pages/c/664890232.html.json,/c/UTKIDS,N,Disney Project
https://www.uniqlo.cn/c/1012542645.html,ProductListTemplate,MIDDLE,/data/pages/c/1012542645.html.json,/c/UTBABY,N,Disney Project
https://www.uniqlo.cn/c/1374778832.html,ProductListTemplate,MIDDLE,/data/pages/c/1374778832.html.json,/c/UTMEN,N,MICKEY ART
https://www.uniqlo.cn/c/1402410912.html,ProductListTemplate,MIDDLE,/data/pages/c/1402410912.html.json,/c/UTMEN,N,MINIONS PARTY 
https://www.uniqlo.cn/c/1402410911.html,ProductListTemplate,MIDDLE,/data/pages/c/1402410911.html.json,/c/UTMWOMEN,N,MINIONS PARTY
https://www.uniqlo.cn/c/1403274408.html,ProductListTemplate,MIDDLE,/data/pages/c/1403274408.html.json,/c/TONGZUANG,N,童装-摇粒绒系列
https://www.uniqlo.cn/c/1403273800.html,ProductListTemplate,MIDDLE,/data/pages/c/1403273800.html.json,/c/TONGZUANG,N,童装-仿羊羔绒系列
https://www.uniqlo.cn/c/1403274409.html,ProductListTemplate,MIDDLE,/data/pages/c/1403274409.html.json,/c/XINSHENGER,N,幼儿-摇粒绒系列
https://www.uniqlo.cn/c/1403274407.html,ProductListTemplate,MIDDLE,/data/pages/c/1403274407.html.json,/c/NANZHUANG,N,男装-摇粒绒系列
https://www.uniqlo.cn/c/1403273799.html,ProductListTemplate,MIDDLE,/data/pages/c/1403273799.html.json,/c/NANZHUANG,N,男装-仿羊羔绒系列
https://www.uniqlo.cn/c/1403273798.html,ProductListTemplate,MIDDLE,/data/pages/c/1403273798.html.json,/c/NVZHUANG,N,女装-仿羊羔绒系列
https://www.uniqlo.cn/c/1403274406.html,ProductListTemplate,MIDDLE,/data/pages/c/1403274406.html.json,/c/NVZHUANG,N,女装-摇粒绒系列
https://www.uniqlo.cn/c/1403275301.html,ProductListTemplate,MIDDLE,/data/pages/c/1403275301.html.json,/c/XINSHENGER,N,幼儿-仿羊羔绒系列
https://www.uniqlo.cn/mid_autumn.html,HeaderFooterTemplate,MIDDLE,/data/pages/mid_autumn.html.json,,N,中秋特辑
https://www.uniqlo.cn/c/1394852389.html,ProductListTemplate,MIDDLE,/data/pages/c/1394852389.html.json,/c/UTKIDS,N,Minions Party
https://www.uniqlo.cn/c/1397905628.html,ProductListTemplate,MIDDLE,/data/pages/c/1397905628.html.json,/c/UTMWOMEN,N,MINIONS
https://www.uniqlo.cn/c/664969426.html,ProductListTemplate,MIDDLE,/data/pages/c/664969426.html.json,/c/UTMWOMEN,N,Disney Project
https://www.uniqlo.cn/alexanderwang18fw.html,HeaderFooterTemplate,MIDDLE,/data/pages/alexanderwang18fw.html.json,,N,ALEXANDER WANG 2018 秋冬系列
https://www.uniqlo.cn/shop830.html,HeaderFooterTemplate,,/data/pages/shop830.html.json,,,上海青浦宝龙广场店
https://www.uniqlo.cn/ROGER_FEDERER.html,HeaderFooterTemplate,MIDDLE,/data/pages/ROGER_FEDERER.html.json,,N,费德勒特辑
https://www.uniqlo.cn/privacy_policy.html,HeaderFooterTemplate,MIDDLE,/data/pages/privacy_policy.html.json,,N,隐私政策
https://www.uniqlo.cn/c/1409977253.html,ProductListTemplate,MIDDLE,/data/pages/c/1409977253.html.json,/c/UTKIDS,N,DISNEY FLEECE
https://www.uniqlo.cn/INES18FW_KIDS.html,HeaderFooterTemplate,MIDDLE,/data/pages/INES18FW_KIDS.html.json,,N,INES18FW_KIDS
https://www.uniqlo.cn/c/1400135771.html,ProductListTemplate,MIDDLE,/data/pages/c/1400135771.html.json,/c/NANZHUANG,N,男装-高级轻型羽绒服
https://www.uniqlo.cn/men_polo.html,HeaderFooterTemplate,MIDDLE,/data/pages/men_polo.html.json,,N,MEN polo
https://www.uniqlo.cn/endorser.html,HeaderFooterTemplate,MIDDLE,/data/pages/endorser.html.json,,N,代言人
https://www.uniqlo.cn/c/1361354725.html,ProductListTemplate,MIDDLE,/data/pages/c/1361354725.html.json,/c/NANZHUANG,N,男装-中裤短裤
https://www.uniqlo.cn/shop823.html,HeaderFooterTemplate,,/data/pages/shop823.html.json,,,成都龙泉驿万达广场店
https://www.uniqlo.cn/c/1402955748.html,ProductListTemplate,MIDDLE,/data/pages/c/1402955748.html.json,/c/WUXIANDUAN,N,MICKEY ART
https://www.uniqlo.cn/c/1402955749.html,ProductListTemplate,MIDDLE,/data/pages/c/1402955749.html.json,/c/WUXIANDUAN,N,MINIONS PARTY
https://www.uniqlo.cn/c/1408198262.html,ProductListTemplate,MIDDLE,/data/pages/c/1408198262.html.json,/c/NANZHUANG,N,男装-DPJ系列
https://www.uniqlo.cn/INES18FW_LOOKBOOK.html,HeaderFooterTemplate,MIDDLE,/data/pages/INES18FW_LOOKBOOK.html.json,,N,INES18FW_LOOKBOOK
https://www.uniqlo.cn/c/1401815264.html,ProductListTemplate,MIDDLE,/data/pages/c/1401815264.html.json,/c/NANZHUANG,N,男装-法兰绒系列
https://www.uniqlo.cn/c/1405639997.html,ProductListTemplate,MIDDLE,/data/pages/c/1405639997.html.json,/c/NVZHUANG,N,女装-宽腿裤
https://www.uniqlo.cn/men_loungewear_styles.html,HeaderFooterTemplate,MIDDLE,/data/pages/men_loungewear_styles.html.json,,N,MEN LOUNGE WAER 
https://www.uniqlo.cn/O2Ocs.html,HeaderFooterTemplate,MIDDLE,/data/pages/O2Ocs.html.json,,N,门店自提
https://www.uniqlo.cn/holiday.html,HeaderFooterTemplate,MIDDLE,/data/pages/holiday.html.json,,N,长假出游
https://www.uniqlo.cn/KIDS_BABY_18FW.html,HeaderFooterTemplate,MIDDLE,/data/pages/KIDS_BABY_18FW.html.json,,N,童婴秋冬穿搭特辑
https://www.uniqlo.cn/c/1405821286.html,ProductListTemplate,MIDDLE,/data/pages/c/1405821286.html.json,/c/TONGZUANG,N,童装-T恤
https://www.uniqlo.cn/c/1405821287.html,ProductListTemplate,MIDDLE,/data/pages/c/1405821287.html.json,/c/TONGZUANG,N,童装-衬衫
https://www.uniqlo.cn/c/2000002.html,ProductListTemplate,MIDDLE,/data/pages/c/2000002.html.json,/c/2000000,N,女装 WOMEN
https://www.uniqlo.cn/c/2000003.html,ProductListTemplate,MIDDLE,/data/pages/c/2000003.html.json,,N,UPJ 第二弹
https://www.uniqlo.cn/c/2000000.html,ProductListTemplate,MIDDLE,/data/pages/c/2000000.html.json,,N,UPJ全商品
https://www.uniqlo.cn/c/2000001.html,ProductListTemplate,MIDDLE,/data/pages/c/2000001.html.json,/c/2000000,N,男装 MEN
https://www.uniqlo.cn/c/2000004.html,ProductListTemplate,MIDDLE,/data/pages/c/2000004.html.json,/c/2000003,N,男装 MEN
https://www.uniqlo.cn/c/2000005.html,ProductListTemplate,MIDDLE,/data/pages/c/2000005.html.json,/c/2000003,N,女装 WOMEN
https://www.uniqlo.cn/c/1361253725.html,ProductListTemplate,MIDDLE,/data/pages/c/1361253725.html.json,/c/NVZHUANG,N,女装-短裤
https://www.uniqlo.cn/c/1409700938.html,ProductListTemplate,MIDDLE,/data/pages/c/1409700938.html.json,/c/UTKIDS,N,MINIONS HEATTECHEXW
https://www.uniqlo.cn/c/1409712546.html,ProductListTemplate,MIDDLE,/data/pages/c/1409712546.html.json,/c/UTKIDS,N,DPJ HEATTECHEXW
https://www.uniqlo.cn/bzxp_video.html,HeaderFooterTemplate,MIDDLE,/data/pages/bzxp_video.html.json,,N,本周推荐+视频
https://www.uniqlo.cn/c/10000200.html,ProductListTemplate,MIDDLE,/data/pages/c/10000200.html.json,/c/NVZHUANG,N,女装-APJ系列
https://www.uniqlo.cn/h5_test.html,HeaderFooterTemplate,,/data/pages/h5_test.html.json,,,H5_TEST
https://www.uniqlo.cn/c/10000201.html,ProductListTemplate,MIDDLE,/data/pages/c/10000201.html.json,/c/NANZHUANG,N,男装-APJ系列
https://www.uniqlo.cn/c/10000202.html,ProductListTemplate,MIDDLE,/data/pages/c/10000202.html.json,/c/APJXILIE,N,男装
https://www.uniqlo.cn/c/10000203.html,ProductListTemplate,MIDDLE,/data/pages/c/10000203.html.json,/c/APJXILIE,N,女装
https://www.uniqlo.cn/c/APJXILIE.html,ProductListTemplate,MIDDLE,/data/pages/c/APJXILIE.html.json,,N,APJ系列
https://www.uniqlo.cn/men_business_wear.html,HeaderFooterTemplate,MIDDLE,/data/pages/men_business_wear.html.json,,N,MEN 职场特辑
https://www.uniqlo.cn/c/1410230598.html,ProductListTemplate,MIDDLE,/data/pages/c/1410230598.html.json,/c/UTMWOMEN,N,Disney FLEECE COLLECTION
https://www.uniqlo.cn/c/1409977254.html,ProductListTemplate,MIDDLE,/data/pages/c/1409977254.html.json,/c/UTKIDS,N,Disney HEROINES
https://www.uniqlo.cn/cmy1111.html,HeaderFooterTemplate,MIDDLE,/data/pages/cmy1111.html.json,,N,超目玉1111
https://www.uniqlo.cn/c/1415561151.html,ProductListTemplate,MIDDLE,/data/pages/c/1415561151.html.json,/c/UTKIDS,N,UT优衣库印花系列KIDS>>MICKEY STANDS
https://www.uniqlo.cn/cmy_strategy.html,HeaderFooterTemplate,MIDDLE,/data/pages/cmy_strategy.html.json,,N,超目玉攻略
https://www.uniqlo.cn/thanksgiving.html,HeaderFooterTemplate,MIDDLE,/data/pages/thanksgiving.html.json,,N,感谢季特辑
https://www.uniqlo.cn/c/1413420109.html,ProductListTemplate,MIDDLE,/data/pages/c/1413420109.html.json,/c/UTMEN,N,PEANUTS
https://www.uniqlo.cn/c/1412333694.html,ProductListTemplate,MIDDLE,/data/pages/c/1412333694.html.json,/c/UTMWOMEN,N,KAWS X SESAME STREET
https://www.uniqlo.cn/c/1412333896.html,ProductListTemplate,MIDDLE,/data/pages/c/1412333896.html.json,/c/UTKIDS,N,KAWS street
https://www.uniqlo.cn/c/1412332250.html,ProductListTemplate,MIDDLE,/data/pages/c/1412332250.html.json,/c/UTMEN,N,KAWS X SESAME STREET
https://www.uniqlo.cn/test1007.html,HeaderFooterTemplate,MIDDLE,/data/pages/test1007.html.json,,N,test1007
https://www.uniqlo.cn/c/1292499991.html,ProductListTemplate,MIDDLE,/data/pages/c/1292499991.html.json,/c/TEBIECHIMA,N,女装 WOMEN
https://www.uniqlo.cn/kids_loungewear_styles.html,HeaderFooterTemplate,MIDDLE,/data/pages/kids_loungewear_styles.html.json,,N,KIDS LOUNGE WAER
https://www.uniqlo.cn/c/1409977251.html,ProductListTemplate,MIDDLE,/data/pages/c/1409977251.html.json,/c/UTMEN,N,DISNEY HOLIDAY
https://www.uniqlo.cn/c/1418289008.html,ProductListTemplate,MIDDLE,/data/pages/c/1418289008.html.json,/c/UTMWOMEN,N,Hokusai Blue
https://www.uniqlo.cn/20181212.html,HeaderFooterTemplate,MIDDLE,/data/pages/20181212.html.json,,N,火热12.12活动页
https://www.uniqlo.cn/test1103.html,HeaderFooterTemplate,MIDDLE,/data/pages/test1103.html.json,,N,test1103
https://www.uniqlo.cn/1212_gonggao.html,HeaderFooterTemplate,MIDDLE,/data/pages/1212_gonggao.html.json,,N,火热12.12配送售后问答
https://www.uniqlo.cn/baby_special_size_w11.html,HeaderFooterTemplate,MIDDLE,/data/pages/baby_special_size_w11.html.json,,N,BABY 特别尺码
https://www.uniqlo.cn/women_loungewear_styles.html,HeaderFooterTemplate,MIDDLE,/data/pages/women_loungewear_styles.html.json,,N,WOMEN LOUNGE WAER
https://www.uniqlo.cn/c/1409977252.html,ProductListTemplate,MIDDLE,/data/pages/c/1409977252.html.json,/c/UTKIDS,N,DISNEY HOLIDAY
https://www.uniqlo.cn/KAWS.html,HeaderFooterTemplate,MIDDLE,/data/pages/KAWS.html.json,,N,KAWS
https://www.uniqlo.cn/shop812.html,HeaderFooterTemplate,,/data/pages/shop812.html.json,,,厦门万象城店
https://www.uniqlo.cn/ALEXANDER_WANG_18FW.html,HeaderFooterTemplate,MIDDLE,/data/pages/ALEXANDER_WANG_18FW.html.json,,N,AWPJ_18FW
https://www.uniqlo.cn/c/1409977250.html,ProductListTemplate,MIDDLE,/data/pages/c/1409977250.html.json,/c/UTMWOMEN,N,DISNEY HOLIDAY
https://www.uniqlo.cn/c/1351434597.html,ProductListTemplate,MIDDLE,/data/pages/c/1351434597.html.json,/c/TONGZUANG,N,童装-内裤
https://www.uniqlo.cn/shop828.html,HeaderFooterTemplate,,/data/pages/shop828.html.json,,,福州东百中心店
https://www.uniqlo.cn/c/1361831233.html,ProductListTemplate,MIDDLE,/data/pages/c/1361831233.html.json,/c/UTMWOMEN,N,S Sanderson
https://www.uniqlo.cn/c/UTMEN.html,ProductListTemplate,MIDDLE,/data/pages/c/UTMEN.html.json,,N,UT优衣库印花系列MEN
https://www.uniqlo.cn/baby_fleece_w11.html,HeaderFooterTemplate,MIDDLE,/data/pages/baby_fleece_w11.html.json,,N,BABY 摇粒绒
https://www.uniqlo.cn/shop820.html,HeaderFooterTemplate,,/data/pages/shop820.html.json,,,广州金沙洲永旺梦乐城店
https://www.uniqlo.cn/shop853.html,HeaderFooterTemplate,,/data/pages/shop853.html.json,,,长沙松雅湖吾悦广场店
https://www.uniqlo.cn/c/1292471261.html,ProductListTemplate,MIDDLE,/data/pages/c/1292471261.html.json,/c/CHAOZHIJINGXUAN,N,女装 WOMEN
https://www.uniqlo.cn/shop700.html,HeaderFooterTemplate,,/data/pages/shop700.html.json,,,石家庄万象城店
https://www.uniqlo.cn/c/1418281628.html,ProductListTemplate,MIDDLE,/data/pages/c/1418281628.html.json,/c/XINSHENGER,N,新生儿-配件
https://www.uniqlo.cn/2018W12COPY.html,HeaderFooterTemplate,MIDDLE,/data/pages/2018W12COPY.html.json,,N,火热12.12首页
https://www.uniqlo.cn/women_tshirt.html,HeaderFooterTemplate,MIDDLE,/data/pages/women_tshirt.html.json,,N,WOMEN T恤
https://www.uniqlo.cn/shop787.html,HeaderFooterTemplate,MIDDLE,/data/pages/shop787.html.json,,N,西安MOMOPARK店
https://www.uniqlo.cn/shop773.html,HeaderFooterTemplate,,/data/pages/shop773.html.json,,,上海置汇旭辉广场店
https://www.uniqlo.cn/women_uld.html,HeaderFooterTemplate,MIDDLE,/data/pages/women_uld.html.json,,N,WOMEN 高级轻型羽绒服
https://www.uniqlo.cn/UNIQLO_U19SS_LOOKBOOK.html,HeaderFooterTemplate,MIDDLE,/data/pages/UNIQLO_U19SS_LOOKBOOK.html.json,,N,UNIQLO_U19SS_LOOKBOOK
https://www.uniqlo.cn/women_down.html,HeaderFooterTemplate,MIDDLE,/data/pages/women_down.html.json,,N,WOMEN羽绒服
https://www.uniqlo.cn/women_ankle_pants.html,HeaderFooterTemplate,MIDDLE,/data/pages/women_ankle_pants.html.json,,N,WOMEN 九分裤
https://www.uniqlo.cn/c/1420627306.html,ProductListTemplate,MIDDLE,/data/pages/c/1420627306.html.json,/c/UTMEN,N,CELEBRATE MICKEY
https://www.uniqlo.cn/c/1420637081.html,ProductListTemplate,MIDDLE,/data/pages/c/1420637081.html.json,/c/UTKIDS,N,CELEBRATE MICKEY
https://www.uniqlo.cn/shop848.html,HeaderFooterTemplate,,/data/pages/shop848.html.json,,,南通万象城店
https://www.uniqlo.cn/c/1421456916.html,ProductListTemplate,MIDDLE,/data/pages/c/1421456916.html.json,/c/BENZHOUXINPIN20181210,N,婴幼儿装 BABY
https://www.uniqlo.cn/shop491.html,HeaderFooterTemplate,,/data/pages/shop491.html.json,,,广州M+Park 漫广场店
https://www.uniqlo.cn/c/BENZHOUXINPIN20181210.html,ProductListTemplate,MIDDLE,/data/pages/c/BENZHOUXINPIN20181210.html.json,,N,本周新品（上周）
https://www.uniqlo.cn/c/1421456913.html,ProductListTemplate,MIDDLE,/data/pages/c/1421456913.html.json,/c/BENZHOUXINPIN20181210,N,男装 MEN
https://www.uniqlo.cn/c/1421456914.html,ProductListTemplate,MIDDLE,/data/pages/c/1421456914.html.json,/c/BENZHOUXINPIN20181210,N,女装 WOMEN
https://www.uniqlo.cn/c/1421456915.html,ProductListTemplate,MIDDLE,/data/pages/c/1421456915.html.json,/c/BENZHOUXINPIN20181210,N,童装  KIDS
https://www.uniqlo.cn/c/WUXIANDUAN20181210.html,ProductListTemplate,MIDDLE,/data/pages/c/WUXIANDUAN20181210.html.json,,N,无线端20181210
https://www.uniqlo.cn/w12_unionpay.html,HeaderFooterTemplate,MIDDLE,/data/pages/w12_unionpay.html.json,,N,优衣库实体店季末大促银联满减活动细则
https://www.uniqlo.cn/c/1421322933.html,ProductListTemplate,MIDDLE,/data/pages/c/1421322933.html.json,/c/WUXIANDUAN20181210,N,1210newK&B
https://www.uniqlo.cn/shop809.html,HeaderFooterTemplate,,/data/pages/shop809.html.json,,,青岛城阳万象汇店
