frontDesc,category_id,category_name,superCategoryId,colorNum,counterPrice,item_id,primaryPicUrl,name,simpleDesc,retailPrice,sellVolume,material,style,comment
贴身关怀 少束缚,1093011,女式内衣,1010000,0,229.0,1536000,https://yanxuan.nosdn.127.net/261e002efe1699da0bd6d68416f64783.png,女式轻薄暖衣套装（上衣+裤子）,柔滑暖意，呵护一冬,229.0,7932,,,很舒服26	质量上乘14	手感好9
贴身关怀 少束缚,1093011,女式内衣,1010000,3,89.0,1159012,https://yanxuan.nosdn.127.net/fe88a5542e72dbdce5f5cba5bd692fec.png,女式极简长绒棉高领打底衫,气质秋冬，高领锁住脖颈的温度,89.0,106,,,很舒服927	质量上乘631	材质薄474	手感好218	性价比高177	漂亮精致131	尺寸合适120	柔软112
贴身关怀 少束缚,1093011,女式内衣,1010000,3,89.0,1158014,https://yanxuan.nosdn.127.net/1ea282a393aea1c3da45cc97c8099899.png,女式极简长绒棉圆领打底衫,换季温暖，秘鲁pima棉的细腻之选,62,4640,,,很舒服297	质量上乘195	材质薄136	性价比高50	手感好46	柔软36	尺寸合适27	漂亮精致26
贴身关怀 少束缚,1093011,女式内衣,1010000,2,289.0,1220004,https://yanxuan.nosdn.127.net/7434335ff1ff41d0071e187ee4e57c61.png,女式色拉姆保暖内衣套装（上衣+裤子）,发热色拉姆面料，给你充分温暖感,144,334,,,很舒服503	质量上乘357	保暖性好156	手感好152	性价比高135	柔软63	颜色好看59	尺寸合适59
贴身关怀 少束缚,1093011,女式内衣,1010000,2,259.0,1219004,https://yanxuan.nosdn.127.net/20d03293de79ca931503dd6c601a295b.png,女式速暖双层加厚保暖内衣套装（上衣+裤）,过冬有秘诀，告别瑟缩感,129,610,,,很舒服576	质量上乘428	保暖性好161	手感好137	性价比高131	材质薄82	尺寸合适58	柔软52
贴身关怀 少束缚,1093011,女式内衣,1010000,0,199.0,1570008,https://yanxuan.nosdn.127.net/8ef6759160b15b408eb562dfad8bfc45.jpg,女式舒弹棉絮片保暖裤,温暖舒弹棉，云朵般轻盈舒适,199.0,2687,"面料---聚酯纤维90% 氨纶10%；
里料---棉92% 氨纶8%；
填充层---100% 聚酯纤维",,很舒服30	保暖性好13	质量上乘6
贴身关怀 少束缚,1093011,女式内衣,1010000,0,99.0,1634024,https://yanxuan.nosdn.127.net/73ea213f39430ec4adb47ef41d598b50.jpg,女式肌润罗纹背心,养肤温暖，像给身体做SPA,99.0,1981,,,很舒服20	质量上乘8	保暖性好8
贴身关怀 少束缚,1093011,女式内衣,1010000,3,299.0,1536001,https://yanxuan.nosdn.127.net/ae5cab50683d74bf7d99e73366e5a919.png,女式色拉姆内衣套装（升级版 上衣+裤子）,"持久温暖，冬日里的小确幸
",299.0,8425,,,很舒服61	质量上乘43	手感好24	保暖性好20	性价比高13	柔软12	尺寸合适7	做工精良6
贴身关怀 少束缚,1093011,女式内衣,1010000,3,329.0,1569010,https://yanxuan.nosdn.127.net/2959b931a31e54afc0940ae40b0ab82c.jpg,女式双层氨基酸护肤保暖内衣（上衣+裤子）,天然氨基酸，给身体面膜般滋养,329.0,8344,,,很舒服18	质量上乘7	保暖性好6
贴身关怀 少束缚,1093011,女式内衣,1010000,4,169.0,1164006,https://yanxuan.nosdn.127.net/395ced723a53ca3f28f03059e676cab1.png,女式咖啡碳+5℃保暖内衣（上衣/裤子）,这个冬季的御冷利器,169.0,14605,,,很舒服7928	质量上乘5784	保暖性好3335	性价比高2459	材质薄1428	手感好1250	尺寸合适867	柔软720
绅士的第二肌肤,1093013,男式内衣,1010000,2,109.0,1130043,https://yanxuan.nosdn.127.net/307862892ceccec77a752c5b380c51bb.png,男式超细莫代尔无痕背心,仅售供应商建议价的1/5,70.8,1168,,,很舒服672	质量上乘410	性价比高143	手感好125	尺寸合适62	衣服合身54	面料好42	无痕39
绅士的第二肌肤,1093013,男式内衣,1010000,4,69.0,1064013,https://yanxuan.nosdn.127.net/04cecd55fe5994671710dd647c7b304b.png,男式基础打底背心,日本缝纫经典基础款,41.4,4390,,,质量上乘2945	很舒服2665	性价比高785	手感好462	尺寸合适359	面料好299	衣服合身228	尺寸小211
绅士的第二肌肤,1093013,男式内衣,1010000,4,99.0,1021015,https://yanxuan.nosdn.127.net/485341bfc4eb0e43e8466049046fa574.png,男式莫代尔V领T恤,丝光后处理，严抗起球,99.0,583,,,很舒服1915	质量上乘967	手感好458	性价比高361	尺寸合适194	面料好146	包装用心144	材质薄137
绅士的第二肌肤,1093013,男式内衣,1010000,4,99.0,1021016,https://yanxuan.nosdn.127.net/963c045bb555d217c9a8a2fbe1899a30.png,男式莫代尔圆领T恤,德国机织的细密莫代尔,99.0,541,,,很舒服2082	质量上乘973	手感好434	性价比高317	材质薄188	尺寸合适171	包装用心166	面料好151
绅士的第二肌肤,1093013,男式内衣,1010000,2,259.0,1220006,https://yanxuan.nosdn.127.net/e1d70f8ac0bd150513007f96643d6d16.png,男式速暖双层加厚保暖内衣套装（上衣+裤）,即刻感觉实在的温暖感,155,1375,,,质量上乘589	很舒服583	保暖性好176	手感好175	性价比高157	材质薄134	衣服合身70	尺寸合适69
绅士的第二肌肤,1093013,男式内衣,1010000,2,289.0,1219003,https://yanxuan.nosdn.127.net/cf49270279dd43c1d42ce2241b886da5.png,男式色拉姆保暖内衣套装（上衣+裤子）,身体穿的出的实在温暖,173,258,,,很舒服615	质量上乘431	手感好214	保暖性好192	性价比高181	材质薄104	尺寸合适83	面料轻柔44
绅士的第二肌肤,1093013,男式内衣,1010000,3,299.0,1535004,https://yanxuan.nosdn.127.net/81b9d201880e933a14e5e5aa7065590b.png,男式色拉姆内衣套装（升级版 上衣+裤子）,"加厚升级版，实打实的温暖
",299.0,11965,,,很舒服63	质量上乘60	手感好41	保暖性好21	性价比高17	尺寸合适15	质感好7	衣服不错7
绅士的第二肌肤,1093013,男式内衣,1010000,0,229.0,1535003,https://yanxuan.nosdn.127.net/f7a2097f0ef6524ee2c09924b554b156.png,男式轻薄暖衣套装（上衣+裤子）,"轻薄软滑，暖冬的温柔
",229.0,5078,,,很舒服23	质量上乘17	手感好9
绅士的第二肌肤,1093013,男式内衣,1010000,3,99.0,1535001,https://yanxuan.nosdn.127.net/e1d63df1243f5ef58b96eb19ed8a52f6.png,男式轻暖美雅碧内衣套装（上衣＋裤子）,薄薄一件，贴身温暖,84,969,,,很舒服128	质量上乘99	性价比高35	手感好34	尺寸合适18	保暖性好18	穿着不错10	衣服合身9
绅士的第二肌肤,1093013,男式内衣,1010000,2,199.0,1569011,https://yanxuan.nosdn.127.net/2ec1fff4994fed5ad5da4137e725858e.png,男式舒弹棉絮片保暖裤,环保舒弹棉，温暖柔软,199.0,2774,"面料---聚酯纤维90% 氨纶10%；
里料---棉92% 氨纶8%；
填充层---100% 聚酯纤维",,很舒服36	质量上乘35	保暖性好20	轻便5	手感好5
绅士的第二肌肤,1093013,男式内衣,1010000,0,99.0,1633019,https://yanxuan.nosdn.127.net/5f369c721666963253e79267a1635cda.jpg,男式肌润罗纹背心,"温暖养肤，羊绒般的体感
",99.0,1782,,,很舒服13	保暖性好9	质量上乘7	穿着合身6	性价比高5
绅士的第二肌肤,1093013,男式内衣,1010000,3,359.0,1570007,https://yanxuan.nosdn.127.net/99dfb8bae42d38b9b1a3a9fe3ee66d84.jpg,男式氨基酸双层护肤保暖内衣（上衣+裤子）,"润泽氨基酸，对抗秋冬干燥
",359.0,10413,,,质量上乘20	很舒服19	尺寸合适7	手感好6	性价比高6	保暖性好5
绅士的第二肌肤,1093013,男式内衣,1010000,4,169.0,1165015,https://yanxuan.nosdn.127.net/118c74190b7033170cc98a31cc3ce8bd.png,男式咖啡碳+5℃保暖内衣（上衣/裤子）,从咖啡到纱线，温暖入肤,169.0,60215,,,很舒服11619	质量上乘9776	性价比高4876	保暖性好4276	材质薄3139	手感好2383	尺寸合适1770	衣服不错971
绅士的第二肌肤,1093013,男式内衣,1010000,4,89.0,3444014,https://yanxuan.nosdn.127.net/229db48333e85eb0be08fe46aa9a9ea9.png,男式咖啡碳+5℃保暖（上衣/裤子）,从咖啡到纱线，温暖入肤,54.9,2264,,,很舒服114	质量上乘98	性价比高55	保暖性好43	手感好27	尺寸合适17	衣服合身15	衣服不错10
舒适亲肤,1013006,女式内裤,1010000,2,49.0,1023018,https://yanxuan.nosdn.127.net/47bb9ddf2d3955ebbc99b49377cc431d.png,女式空气内裤,薄如蝉翼，丝滑如肌肤,49.0,25681,,,很舒服3599	质量上乘1156	材质薄1065	透气性好523	很好穿419	手感好396	性价比高259	凉爽248
