,conditionDay,conditionIdDay,conditionIdNight,conditionNight,moonphase,moonrise,moonset,predictDate,sunrise,sunset,tempDay,tempNight,updatetime,windDirDay,windDirNight,windLevelDay,windLevelNight,windSpeedDay,windSpeedNight,cityid,name,pname
434,阴,2,2,阴,WaxingCrescent,2019-01-08 08:37:00,2019-01-08 19:40:00,2019-01-08,2019-01-08 07:08:00,2019-01-08 17:45:00,10,8,2019-01-07 13:08:00,北风,北风,3,3,4.4,4.4,1325,赣州市,江西省
435,阴,2,7,小雨,WaxingCrescent,2019-01-09 09:18:00,2019-01-09 20:32:00,2019-01-09,2019-01-09 07:09:00,2019-01-09 17:46:00,12,8,2019-01-07 13:08:00,北风,北风,3,3,4.4,4.4,1325,赣州市,江西省
436,小雨,7,7,小雨,WaxingCrescent,2019-01-10 09:55:00,2019-01-10 21:23:00,2019-01-10,2019-01-10 07:09:00,2019-01-10 17:46:00,12,10,2019-01-07 13:08:00,北风,北风,3,3,4.4,4.4,1325,赣州市,江西省
437,小雨,7,7,小雨,WaxingCrescent,2019-01-11 10:30:00,2019-01-11 22:14:00,2019-01-11,2019-01-11 07:09:00,2019-01-11 17:47:00,14,8,2019-01-07 13:08:00,北风,北风,3,3,4.4,4.4,1325,赣州市,江西省
438,小雨,7,7,小雨,WaxingCrescent,2019-01-12 11:04:00,2019-01-12 23:05:00,2019-01-12,2019-01-12 07:09:00,2019-01-12 17:48:00,13,8,2019-01-07 13:08:00,北风,北风,3,3,4.4,4.4,1325,赣州市,江西省
439,小雨,7,7,小雨,WaxingCrescent,2019-01-13 11:37:00,2019-01-13 23:57:00,2019-01-13,2019-01-13 07:09:00,2019-01-13 17:49:00,12,6,2019-01-07 13:08:00,北风,北风,3,2,4.4,2.4,1325,赣州市,江西省
440,雨,8,8,雨,First,2019-01-14 12:12:00,2019-01-14 00:51:00,2019-01-14,2019-01-14 07:09:00,2019-01-14 17:49:00,9,5,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1325,赣州市,江西省
441,雨,8,8,雨,WaxingGibbous,2019-01-15 12:47:00,2019-01-15 00:51:00,2019-01-15,2019-01-15 07:09:00,2019-01-15 17:50:00,7,4,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1325,赣州市,江西省
442,阴,2,8,雨,WaxingGibbous,2019-01-16 13:27:00,2019-01-16 01:46:00,2019-01-16,2019-01-16 07:09:00,2019-01-16 17:51:00,12,3,2019-01-07 12:15:00,北风,南风,3,3,4.4,4.4,1325,赣州市,江西省
443,雨夹雪,6,31,多云,WaxingGibbous,2019-01-17 14:10:00,2019-01-17 02:45:00,2019-01-17,2019-01-17 07:09:00,2019-01-17 17:52:00,12,1,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1325,赣州市,江西省
444,多云,1,2,阴,WaxingGibbous,2019-01-18 15:00:00,2019-01-18 03:46:00,2019-01-18,2019-01-18 07:08:00,2019-01-18 17:53:00,5,0,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1325,赣州市,江西省
445,多云,1,30,晴,WaxingGibbous,2019-01-19 15:56:00,2019-01-19 04:50:00,2019-01-19,2019-01-19 07:08:00,2019-01-19 17:53:00,8,0,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1325,赣州市,江西省
446,多云,1,31,多云,WaxingGibbous,2019-01-20 16:58:00,2019-01-20 05:54:00,2019-01-20,2019-01-20 07:08:00,2019-01-20 17:54:00,11,3,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1325,赣州市,江西省
447,雨,8,8,雨,Full,2019-01-21 18:05:00,2019-01-21 06:56:00,2019-01-21,2019-01-21 07:08:00,2019-01-21 17:55:00,9,3,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1325,赣州市,江西省
448,阴,2,7,小雨,New,2019-01-06 07:08:00,2019-01-06 17:54:00,2019-01-06,2019-01-06 07:11:00,2019-01-06 17:41:00,9,6,2019-01-06 23:06:00,东北风,北风,3,3,4.4,4.4,1346,吉安市,江西省
449,小雨,7,7,小雨,WaxingCrescent,2019-01-07 07:56:00,2019-01-07 18:46:00,2019-01-07,2019-01-07 07:11:00,2019-01-07 17:42:00,9,5,2019-01-07 13:07:00,北风,北风,3,3,4.4,4.4,1346,吉安市,江西省
450,小雨,7,7,小雨,WaxingCrescent,2019-01-08 08:39:00,2019-01-08 19:38:00,2019-01-08,2019-01-08 07:11:00,2019-01-08 17:43:00,8,6,2019-01-07 13:07:00,北风,北风,3,3,4.4,4.4,1346,吉安市,江西省
451,小雨,7,7,小雨,WaxingCrescent,2019-01-09 09:20:00,2019-01-09 20:30:00,2019-01-09,2019-01-09 07:11:00,2019-01-09 17:43:00,8,6,2019-01-07 13:07:00,北风,北风,3,3,4.4,4.4,1346,吉安市,江西省
452,小雨,7,7,小雨,WaxingCrescent,2019-01-10 09:57:00,2019-01-10 21:22:00,2019-01-10,2019-01-10 07:11:00,2019-01-10 17:44:00,8,6,2019-01-07 13:07:00,北风,北风,3,3,4.4,4.4,1346,吉安市,江西省
453,小雨,7,7,小雨,WaxingCrescent,2019-01-11 10:31:00,2019-01-11 22:13:00,2019-01-11,2019-01-11 07:11:00,2019-01-11 17:45:00,9,7,2019-01-07 13:07:00,北风,北风,3,3,4.4,4.4,1346,吉安市,江西省
454,多云,1,7,小雨,WaxingCrescent,2019-01-12 11:05:00,2019-01-12 23:05:00,2019-01-12,2019-01-12 07:11:00,2019-01-12 17:46:00,11,7,2019-01-07 13:07:00,北风,北风,3,3,4.4,4.4,1346,吉安市,江西省
455,小雨,7,7,小雨,WaxingCrescent,2019-01-13 11:38:00,2019-01-13 23:57:00,2019-01-13,2019-01-13 07:11:00,2019-01-13 17:46:00,10,5,2019-01-07 13:07:00,北风,北风,3,2,4.4,2.4,1346,吉安市,江西省
456,雨,8,8,雨,First,2019-01-14 12:11:00,2019-01-14 00:51:00,2019-01-14,2019-01-14 07:11:00,2019-01-14 17:47:00,7,5,2019-01-07 12:10:03,北风,北风,3,3,4.4,4.4,1346,吉安市,江西省
457,雨,8,8,雨,WaxingGibbous,2019-01-15 12:47:00,2019-01-15 00:51:00,2019-01-15,2019-01-15 07:11:00,2019-01-15 17:48:00,6,3,2019-01-07 12:10:03,北风,北风,3,3,4.4,4.4,1346,吉安市,江西省
458,阴,2,8,雨,WaxingGibbous,2019-01-16 13:25:00,2019-01-16 01:48:00,2019-01-16,2019-01-16 07:11:00,2019-01-16 17:49:00,11,2,2019-01-07 12:10:03,北风,西北风,3,3,4.4,4.4,1346,吉安市,江西省
459,雨夹雪,6,31,多云,WaxingGibbous,2019-01-17 14:08:00,2019-01-17 02:47:00,2019-01-17,2019-01-17 07:11:00,2019-01-17 17:50:00,11,0,2019-01-07 11:14:00,北风,北风,3,3,4.4,4.4,1346,吉安市,江西省
460,多云,1,31,多云,WaxingGibbous,2019-01-18 14:58:00,2019-01-18 03:49:00,2019-01-18,2019-01-18 07:11:00,2019-01-18 17:50:00,4,0,2019-01-07 11:14:00,北风,北风,3,3,4.4,4.4,1346,吉安市,江西省
461,晴,0,30,晴,WaxingGibbous,2019-01-19 15:54:00,2019-01-19 04:53:00,2019-01-19,2019-01-19 07:11:00,2019-01-19 17:51:00,7,0,2019-01-07 11:14:00,北风,北风,3,3,4.4,4.4,1346,吉安市,江西省
462,晴,0,31,多云,WaxingGibbous,2019-01-20 16:56:00,2019-01-20 05:57:00,2019-01-20,2019-01-20 07:10:00,2019-01-20 17:52:00,9,3,2019-01-07 11:14:00,北风,北风,3,3,4.4,4.4,1346,吉安市,江西省
463,雨,8,8,雨,Full,2019-01-21 18:03:00,2019-01-21 06:58:00,2019-01-21,2019-01-21 07:10:00,2019-01-21 17:53:00,8,2,2019-01-07 11:14:00,北风,北风,3,3,4.4,4.4,1346,吉安市,江西省
464,阴,2,7,小雨,New,2019-01-06 07:12:00,2019-01-06 17:54:00,2019-01-06,2019-01-06 07:14:00,2019-01-06 17:42:00,9,4,2019-01-06 23:07:00,东风,东北风,3,3,4.4,4.4,1360,宜春市,江西省
465,小雨,7,2,阴,WaxingCrescent,2019-01-07 07:59:00,2019-01-07 18:46:00,2019-01-07,2019-01-07 07:15:00,2019-01-07 17:42:00,8,4,2019-01-07 13:08:00,北风,东北风,3,3,4.4,4.4,1360,宜春市,江西省
466,小雨,7,7,小雨,WaxingCrescent,2019-01-08 08:43:00,2019-01-08 19:38:00,2019-01-08,2019-01-08 07:15:00,2019-01-08 17:43:00,8,5,2019-01-07 13:08:00,东北风,东北风,3,3,4.4,4.4,1360,宜春市,江西省
467,小雨,7,7,小雨,WaxingCrescent,2019-01-09 09:23:00,2019-01-09 20:31:00,2019-01-09,2019-01-09 07:15:00,2019-01-09 17:44:00,7,5,2019-01-07 13:08:00,东北风,东北风,3,3,4.4,4.4,1360,宜春市,江西省
468,小雨,7,8,中雨,WaxingCrescent,2019-01-10 10:00:00,2019-01-10 21:23:00,2019-01-10,2019-01-10 07:15:00,2019-01-10 17:45:00,8,5,2019-01-07 13:08:00,东风,东风,3,3,4.4,4.4,1360,宜春市,江西省
469,中雨,8,7,小雨,WaxingCrescent,2019-01-11 10:34:00,2019-01-11 22:15:00,2019-01-11,2019-01-11 07:15:00,2019-01-11 17:45:00,8,4,2019-01-07 13:08:00,西风,西风,3,3,4.4,4.4,1360,宜春市,江西省
470,小雨,7,7,小雨,WaxingCrescent,2019-01-12 11:07:00,2019-01-12 23:07:00,2019-01-12,2019-01-12 07:15:00,2019-01-12 17:46:00,9,6,2019-01-07 13:08:00,东风,东风,3,3,4.4,4.4,1360,宜春市,江西省
471,小雨,7,7,小雨,WaxingCrescent,2019-01-13 11:40:00,2019-01-13 00:00:00,2019-01-13,2019-01-13 07:15:00,2019-01-13 17:47:00,10,2,2019-01-07 13:08:00,东北风,北风,3,2,4.4,2.4,1360,宜春市,江西省
472,雨,8,8,雨,First,2019-01-14 12:13:00,2019-01-14 00:00:00,2019-01-14,2019-01-14 07:15:00,2019-01-14 17:48:00,7,5,2019-01-07 12:16:00,东北风,东北风,3,3,4.4,4.4,1360,宜春市,江西省
473,雨,8,2,阴,WaxingGibbous,2019-01-15 12:48:00,2019-01-15 00:54:00,2019-01-15,2019-01-15 07:15:00,2019-01-15 17:48:00,6,2,2019-01-07 12:16:00,西风,东风,3,3,4.4,4.4,1360,宜春市,江西省
474,阴,2,8,雨,WaxingGibbous,2019-01-16 13:26:00,2019-01-16 01:50:00,2019-01-16,2019-01-16 07:15:00,2019-01-16 17:49:00,8,2,2019-01-07 12:16:00,东风,西北风,3,3,4.4,4.4,1360,宜春市,江西省
475,雨夹雪,6,31,多云,WaxingGibbous,2019-01-17 14:09:00,2019-01-17 02:50:00,2019-01-17,2019-01-17 07:14:00,2019-01-17 17:50:00,8,0,2019-01-07 12:16:00,西北风,东北风,3,3,4.4,4.4,1360,宜春市,江西省
476,晴,0,30,晴,WaxingGibbous,2019-01-18 14:58:00,2019-01-18 03:52:00,2019-01-18,2019-01-18 07:14:00,2019-01-18 17:51:00,4,0,2019-01-07 12:16:00,东北风,东北风,3,3,4.4,4.4,1360,宜春市,江西省
477,晴,0,30,晴,WaxingGibbous,2019-01-19 15:54:00,2019-01-19 04:56:00,2019-01-19,2019-01-19 07:14:00,2019-01-19 17:52:00,6,0,2019-01-07 12:16:00,东北风,东北风,3,3,4.4,4.4,1360,宜春市,江西省
478,晴,0,8,雨,WaxingGibbous,2019-01-20 16:56:00,2019-01-20 06:00:00,2019-01-20,2019-01-20 07:14:00,2019-01-20 17:53:00,7,3,2019-01-07 12:16:00,东北风,东北风,3,3,4.4,4.4,1360,宜春市,江西省
479,雨,8,8,雨,Full,2019-01-21 18:04:00,2019-01-21 07:02:00,2019-01-21,2019-01-21 07:14:00,2019-01-21 17:53:00,6,2,2019-01-07 12:16:00,东北风,东北风,3,3,4.4,4.4,1360,宜春市,江西省
480,多云,1,7,小雨,New,2019-01-06 07:03:00,2019-01-06 17:45:00,2019-01-06,2019-01-06 07:05:00,2019-01-06 17:32:00,9,5,2019-01-06 23:06:00,北风,北风,3,3,4.4,4.4,1382,抚州市,江西省
481,小雨,7,2,阴,WaxingCrescent,2019-01-07 07:50:00,2019-01-07 18:36:00,2019-01-07,2019-01-07 07:05:00,2019-01-07 17:33:00,7,5,2019-01-07 13:07:00,北风,北风,3,3,4.4,4.4,1382,抚州市,江西省
482,小雨,7,7,小雨,WaxingCrescent,2019-01-08 08:33:00,2019-01-08 19:29:00,2019-01-08,2019-01-08 07:05:00,2019-01-08 17:33:00,8,5,2019-01-07 13:07:00,北风,北风,3,3,4.4,4.4,1382,抚州市,江西省
483,小雨,7,8,中雨,WaxingCrescent,2019-01-09 09:13:00,2019-01-09 20:21:00,2019-01-09,2019-01-09 07:06:00,2019-01-09 17:34:00,8,5,2019-01-07 13:07:00,北风,北风,3,3,4.4,4.4,1382,抚州市,江西省
484,小雨,7,8,中雨,WaxingCrescent,2019-01-10 09:50:00,2019-01-10 21:13:00,2019-01-10,2019-01-10 07:06:00,2019-01-10 17:35:00,7,5,2019-01-07 13:07:00,北风,北风,3,3,4.4,4.4,1382,抚州市,江西省
485,中雨,8,7,小雨,WaxingCrescent,2019-01-11 10:25:00,2019-01-11 22:05:00,2019-01-11,2019-01-11 07:06:00,2019-01-11 17:36:00,8,6,2019-01-07 13:07:00,北风,东北风,3,3,4.4,4.4,1382,抚州市,江西省
486,阴,2,7,小雨,WaxingCrescent,2019-01-12 10:58:00,2019-01-12 22:57:00,2019-01-12,2019-01-12 07:06:00,2019-01-12 17:37:00,9,5,2019-01-07 13:07:00,北风,北风,3,3,4.4,4.4,1382,抚州市,江西省
487,小雨,7,2,阴,WaxingCrescent,2019-01-13 11:30:00,2019-01-13 23:50:00,2019-01-13,2019-01-13 07:06:00,2019-01-13 17:37:00,9,1,2019-01-07 13:07:00,北风,北风,3,2,4.4,2.4,1382,抚州市,江西省
488,雨,8,8,雨,First,2019-01-14 12:03:00,2019-01-14 00:44:00,2019-01-14,2019-01-14 07:06:00,2019-01-14 17:38:00,8,4,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1382,抚州市,江西省
489,雨,8,2,阴,WaxingGibbous,2019-01-15 12:38:00,2019-01-15 00:44:00,2019-01-15,2019-01-15 07:06:00,2019-01-15 17:39:00,5,1,2019-01-07 12:15:00,西北风,北风,3,3,4.4,4.4,1382,抚州市,江西省
490,阴,2,6,雨夹雪,WaxingGibbous,2019-01-16 13:17:00,2019-01-16 01:41:00,2019-01-16,2019-01-16 07:05:00,2019-01-16 17:40:00,10,0,2019-01-07 12:15:00,北风,东南风,3,3,4.4,4.4,1382,抚州市,江西省
491,雨夹雪,6,31,多云,WaxingGibbous,2019-01-17 13:59:00,2019-01-17 02:40:00,2019-01-17,2019-01-17 07:05:00,2019-01-17 17:41:00,10,-1,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1382,抚州市,江西省
492,多云,1,31,多云,WaxingGibbous,2019-01-18 14:48:00,2019-01-18 03:42:00,2019-01-18,2019-01-18 07:05:00,2019-01-18 17:41:00,4,-1,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1382,抚州市,江西省
493,晴,0,30,晴,WaxingGibbous,2019-01-19 15:44:00,2019-01-19 04:47:00,2019-01-19,2019-01-19 07:05:00,2019-01-19 17:42:00,7,0,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1382,抚州市,江西省
494,晴,0,31,多云,WaxingGibbous,2019-01-20 16:46:00,2019-01-20 05:51:00,2019-01-20,2019-01-20 07:05:00,2019-01-20 17:43:00,7,2,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1382,抚州市,江西省
495,雨夹雪,6,8,雨,Full,2019-01-21 17:54:00,2019-01-21 06:52:00,2019-01-21,2019-01-21 07:04:00,2019-01-21 17:44:00,6,1,2019-01-07 12:15:00,北风,北风,3,3,4.4,4.4,1382,抚州市,江西省
496,阴,2,7,小雨,New,2019-01-06 06:59:00,2019-01-06 17:38:00,2019-01-06,2019-01-06 07:02:00,2019-01-06 17:26:00,9,5,2019-01-06 23:07:00,东北风,北风,3,3,4.4,4.4,1384,上饶市,江西省
497,小雨,7,7,小雨,WaxingCrescent,2019-01-07 07:46:00,2019-01-07 18:30:00,2019-01-07,2019-01-07 07:02:00,2019-01-07 17:27:00,8,6,2019-01-07 13:08:00,西北风,北风,3,3,4.4,4.4,1384,上饶市,江西省
498,小雨,7,7,小雨,WaxingCrescent,2019-01-08 08:30:00,2019-01-08 19:23:00,2019-01-08,2019-01-08 07:02:00,2019-01-08 17:28:00,8,5,2019-01-07 13:08:00,东北风,东北风,3,3,4.4,4.4,1384,上饶市,江西省
499,小雨,7,7,小雨,WaxingCrescent,2019-01-09 09:09:00,2019-01-09 20:15:00,2019-01-09,2019-01-09 07:02:00,2019-01-09 17:28:00,8,5,2019-01-07 13:08:00,东风,北风,3,3,4.4,4.4,1384,上饶市,江西省
500,中雨,8,8,中雨,WaxingCrescent,2019-01-10 09:46:00,2019-01-10 21:08:00,2019-01-10,2019-01-10 07:02:00,2019-01-10 17:29:00,9,7,2019-01-07 13:08:00,北风,北风,3,3,4.4,4.4,1384,上饶市,江西省
501,中雨,8,7,小雨,WaxingCrescent,2019-01-11 10:20:00,2019-01-11 22:00:00,2019-01-11,2019-01-11 07:02:00,2019-01-11 17:30:00,10,7,2019-01-07 13:08:00,北风,东北风,3,3,4.4,4.4,1384,上饶市,江西省
502,阴,2,33,阵雨,WaxingCrescent,2019-01-12 10:53:00,2019-01-12 22:52:00,2019-01-12,2019-01-12 07:02:00,2019-01-12 17:31:00,13,8,2019-01-07 13:08:00,北风,北风,3,3,4.4,4.4,1384,上饶市,江西省
503,阵雨,3,31,多云,WaxingCrescent,2019-01-13 11:25:00,2019-01-13 23:45:00,2019-01-13,2019-01-13 07:02:00,2019-01-13 17:31:00,12,6,2019-01-07 13:08:00,北风,北风,3,2,4.4,2.4,1384,上饶市,江西省
504,雨,8,8,雨,First,2019-01-14 11:58:00,2019-01-14 00:40:00,2019-01-14,2019-01-14 07:02:00,2019-01-14 17:32:00,7,4,2019-01-07 12:10:03,东北风,东北风,3,3,4.4,4.4,1384,上饶市,江西省
505,雨,8,8,雨,WaxingGibbous,2019-01-15 12:33:00,2019-01-15 00:40:00,2019-01-15,2019-01-15 07:02:00,2019-01-15 17:33:00,5,3,2019-01-07 12:10:03,东北风,东北风,3,3,4.4,4.4,1384,上饶市,江西省
506,阴,2,8,雨,WaxingGibbous,2019-01-16 13:11:00,2019-01-16 01:36:00,2019-01-16,2019-01-16 07:02:00,2019-01-16 17:34:00,10,2,2019-01-07 12:10:03,东北风,东风,3,3,4.4,4.4,1384,上饶市,江西省
507,雨夹雪,6,31,多云,WaxingGibbous,2019-01-17 13:54:00,2019-01-17 02:36:00,2019-01-17,2019-01-17 07:02:00,2019-01-17 17:35:00,10,-1,2019-01-07 10:14:00,西风,东北风,3,3,4.4,4.4,1384,上饶市,江西省
508,多云,1,31,多云,WaxingGibbous,2019-01-18 14:42:00,2019-01-18 03:38:00,2019-01-18,2019-01-18 07:01:00,2019-01-18 17:36:00,4,-2,2019-01-07 10:14:00,东北风,东北风,3,3,4.4,4.4,1384,上饶市,江西省
509,晴,0,30,晴,WaxingGibbous,2019-01-19 15:38:00,2019-01-19 04:43:00,2019-01-19,2019-01-19 07:01:00,2019-01-19 17:36:00,6,-1,2019-01-07 10:14:00,东北风,东北风,3,3,4.4,4.4,1384,上饶市,江西省
510,晴,0,31,多云,WaxingGibbous,2019-01-20 16:40:00,2019-01-20 05:47:00,2019-01-20,2019-01-20 07:01:00,2019-01-20 17:37:00,7,1,2019-01-07 10:14:00,东北风,东北风,3,3,4.4,4.4,1384,上饶市,江西省
511,雨,8,8,雨,Full,2019-01-21 17:48:00,2019-01-21 06:48:00,2019-01-21,2019-01-21 07:01:00,2019-01-21 17:38:00,6,2,2019-01-07 10:14:00,东北风,东北风,3,3,4.4,4.4,1384,上饶市,江西省
512,晴,0,30,晴,New,2019-01-06 07:23:00,2019-01-06 17:23:00,2019-01-06,2019-01-06 07:25:00,2019-01-06 17:10:00,6,-4,2019-01-06 23:07:00,南风,南风,3,3,4.4,4.4,1399,济南市,山东省
513,多云,1,30,晴,WaxingCrescent,2019-01-07 08:09:00,2019-01-07 18:16:00,2019-01-07,2019-01-07 07:25:00,2019-01-07 17:11:00,5,-5,2019-01-07 13:08:00,北风,北风,3,3,4.4,4.4,1399,济南市,山东省
514,晴,0,31,多云,WaxingCrescent,2019-01-08 08:51:00,2019-01-08 19:10:00,2019-01-08,2019-01-08 07:25:00,2019-01-08 17:12:00,2,-5,2019-01-07 13:08:00,北风,北风,3-4,3,5.6,4.4,1399,济南市,山东省
515,小雪,14,2,阴,WaxingCrescent,2019-01-09 09:28:00,2019-01-09 20:06:00,2019-01-09,2019-01-09 07:25:00,2019-01-09 17:13:00,1,-4,2019-01-07 13:08:00,南风,南风,3,3,4.4,4.4,1399,济南市,山东省
516,多云,1,31,多云,WaxingCrescent,2019-01-10 10:01:00,2019-01-10 21:01:00,2019-01-10,2019-01-10 07:25:00,2019-01-10 17:14:00,4,-2,2019-01-07 13:08:00,南风,南风,3,3,4.4,4.4,1399,济南市,山东省
517,多云,1,31,多云,WaxingCrescent,2019-01-11 10:32:00,2019-01-11 21:57:00,2019-01-11,2019-01-11 07:25:00,2019-01-11 17:15:00,7,0,2019-01-07 13:08:00,南风,南风,3,3,4.4,4.4,1399,济南市,山东省
518,晴,0,30,晴,WaxingCrescent,2019-01-12 11:01:00,2019-01-12 22:53:00,2019-01-12,2019-01-12 07:24:00,2019-01-12 17:16:00,9,-1,2019-01-07 13:08:00,北风,北风,3,3,4.4,4.4,1399,济南市,山东省
519,晴,0,31,多云,WaxingCrescent,2019-01-13 11:30:00,2019-01-13 23:50:00,2019-01-13,2019-01-13 07:24:00,2019-01-13 17:17:00,5,-3,2019-01-07 13:08:00,北风,北风,3,2,4.4,2.4,1399,济南市,山东省
520,阴,2,2,阴,First,2019-01-14 11:59:00,2019-01-14 00:49:00,2019-01-14,2019-01-14 07:24:00,2019-01-14 17:18:00,7,-3,2019-01-07 12:16:00,北风,东风,3,3,4.4,4.4,1399,济南市,山东省
521,阴,2,2,阴,WaxingGibbous,2019-01-15 12:30:00,2019-01-15 00:49:00,2019-01-15,2019-01-15 07:24:00,2019-01-15 17:19:00,5,-2,2019-01-07 12:16:00,东风,南风,3,3,4.4,4.4,1399,济南市,山东省
522,晴,0,15,雪,WaxingGibbous,2019-01-16 13:04:00,2019-01-16 01:49:00,2019-01-16,2019-01-16 07:23:00,2019-01-16 17:20:00,6,-3,2019-01-07 12:16:00,西南风,东南风,3,3,4.4,4.4,1399,济南市,山东省
523,雪,15,30,晴,WaxingGibbous,2019-01-17 13:43:00,2019-01-17 02:53:00,2019-01-17,2019-01-17 07:23:00,2019-01-17 17:21:00,3,-3,2019-01-07 12:16:00,北风,西南风,3,3,4.4,4.4,1399,济南市,山东省
524,多云,1,30,晴,WaxingGibbous,2019-01-18 14:29:00,2019-01-18 03:59:00,2019-01-18,2019-01-18 07:23:00,2019-01-18 17:22:00,4,-3,2019-01-07 12:16:00,西南风,西南风,3,3,4.4,4.4,1399,济南市,山东省
525,晴,0,31,多云,WaxingGibbous,2019-01-19 15:23:00,2019-01-19 05:05:00,2019-01-19,2019-01-19 07:22:00,2019-01-19 17:23:00,6,-2,2019-01-07 12:16:00,西南风,西南风,3,3,4.4,4.4,1399,济南市,山东省
526,晴,0,31,多云,WaxingGibbous,2019-01-20 16:25:00,2019-01-20 06:10:00,2019-01-20,2019-01-20 07:22:00,2019-01-20 17:24:00,4,-3,2019-01-07 12:16:00,西南风,西南风,3,3,4.4,4.4,1399,济南市,山东省
527,多云,1,31,多云,Full,2019-01-21 17:34:00,2019-01-21 07:11:00,2019-01-21,2019-01-21 07:21:00,2019-01-21 17:25:00,4,-2,2019-01-07 12:16:00,西南风,西南风,3,3,4.4,4.4,1399,济南市,山东省
528,晴,0,31,多云,New,2019-01-06 07:07:00,2019-01-06 17:10:00,2019-01-06,2019-01-06 07:10:00,2019-01-06 16:58:00,3,-2,2019-01-06 23:07:00,北风,南风,3-4,3-4,5.6,5.6,1407,青岛市,山东省
529,多云,1,30,晴,WaxingCrescent,2019-01-07 07:54:00,2019-01-07 18:03:00,2019-01-07,2019-01-07 07:10:00,2019-01-07 16:59:00,4,-2,2019-01-07 13:07:00,北风,北风,3-4,4-5,5.6,8.05,1407,青岛市,山东省
530,多云,1,31,多云,WaxingCrescent,2019-01-08 08:35:00,2019-01-08 18:58:00,2019-01-08,2019-01-08 07:10:00,2019-01-08 17:00:00,3,-2,2019-01-07 13:07:00,北风,北风,4-5,3-4,8.05,5.6,1407,青岛市,山东省
531,阵雪,13,34,阵雪,WaxingCrescent,2019-01-09 09:13:00,2019-01-09 19:53:00,2019-01-09,2019-01-09 07:10:00,2019-01-09 17:01:00,1,-1,2019-01-07 13:07:00,北风,北风,3-4,3-4,5.6,5.6,1407,青岛市,山东省
532,阵雪,13,31,多云,WaxingCrescent,2019-01-10 09:47:00,2019-01-10 20:48:00,2019-01-10,2019-01-10 07:10:00,2019-01-10 17:02:00,4,-1,2019-01-07 13:07:00,南风,南风,3-4,3-4,5.6,5.6,1407,青岛市,山东省
533,阴,2,2,阴,WaxingCrescent,2019-01-11 10:18:00,2019-01-11 21:44:00,2019-01-11,2019-01-11 07:10:00,2019-01-11 17:03:00,6,1,2019-01-07 13:07:00,北风,北风,3-4,3-4,5.6,5.6,1407,青岛市,山东省
534,晴,0,30,晴,WaxingCrescent,2019-01-12 10:47:00,2019-01-12 22:39:00,2019-01-12,2019-01-12 07:09:00,2019-01-12 17:04:00,6,-1,2019-01-07 13:07:00,南风,南风,3-4,3-4,5.6,5.6,1407,青岛市,山东省
535,晴,0,30,晴,WaxingCrescent,2019-01-13 11:16:00,2019-01-13 23:36:00,2019-01-13,2019-01-13 07:09:00,2019-01-13 17:05:00,4,-2,2019-01-07 13:07:00,北风,北风,4-5,2,8.05,2.4,1407,青岛市,山东省
536,阴,2,2,阴,First,2019-01-14 11:46:00,2019-01-14 00:34:00,2019-01-14,2019-01-14 07:09:00,2019-01-14 17:06:00,3,-3,2019-01-07 12:16:00,西北风,北风,3,3,4.4,4.4,1407,青岛市,山东省
537,阴,2,2,阴,WaxingGibbous,2019-01-15 12:17:00,2019-01-15 00:34:00,2019-01-15,2019-01-15 07:09:00,2019-01-15 17:07:00,3,-2,2019-01-07 12:16:00,东北风,东北风,3,3,4.4,4.4,1407,青岛市,山东省
538,多云,1,15,雪,WaxingGibbous,2019-01-16 12:51:00,2019-01-16 01:34:00,2019-01-16,2019-01-16 07:08:00,2019-01-16 17:08:00,3,-2,2019-01-07 12:16:00,西南风,东风,3,3,4.4,4.4,1407,青岛市,山东省
539,雪,15,30,晴,WaxingGibbous,2019-01-17 13:31:00,2019-01-17 02:38:00,2019-01-17,2019-01-17 07:08:00,2019-01-17 17:09:00,1,-2,2019-01-07 12:16:00,西北风,南风,3,3,4.4,4.4,1407,青岛市,山东省
540,多云,1,6,雨夹雪,WaxingGibbous,2019-01-18 14:16:00,2019-01-18 03:43:00,2019-01-18,2019-01-18 07:08:00,2019-01-18 17:10:00,3,-2,2019-01-07 12:16:00,南风,南风,3,3,4.4,4.4,1407,青岛市,山东省
541,晴,0,31,多云,WaxingGibbous,2019-01-19 15:10:00,2019-01-19 04:50:00,2019-01-19,2019-01-19 07:07:00,2019-01-19 17:11:00,4,0,2019-01-07 12:16:00,南风,南风,3,3,4.4,4.4,1407,青岛市,山东省
