2019年09月13日,多云/多云,29℃/20℃,西北风3-4级/西北风3-4级,禹州历史天气预报2019年9月份,
2019年09月14日,阴/小雨,27℃/16℃,北风4-5级/北风4-5级,禹州历史天气预报2019年9月份,
2019年09月15日,中雨/小雨,19℃/15℃,北风3-4级/北风3-4级,禹州历史天气预报2019年9月份,
2019年09月16日,多云/中雨,21℃/16℃,东南风3-4级/东南风3-4级,禹州历史天气预报2019年9月份,
2019年09月17日,小雨/多云,21℃/15℃,北风1-2级/北风1-2级,禹州历史天气预报2019年9月份,
2019年09月18日,多云/阴,26℃/16℃,东北风3-4级/东北风3-4级,禹州历史天气预报2019年9月份,
2019年09月19日,小雨/多云,22℃/17℃,东北风1-2级/东北风1-2级,禹州历史天气预报2019年9月份,
2019年09月20日,多云/多云,26℃/17℃,西北风1-2级/西北风1-2级,禹州历史天气预报2019年9月份,
2019年09月21日,晴/晴,27℃/17℃,北风3-4级/北风3-4级,禹州历史天气预报2019年9月份,
2019年09月22日,晴/晴,27℃/14℃,北风3-4级/北风3-4级,禹州历史天气预报2019年9月份,
2019年09月23日,晴/多云,29℃/14℃,南风3-4级/南风3-4级,禹州历史天气预报2019年9月份,
2019年09月24日,多云/多云,30℃/18℃,西南风1-2级/西南风1-2级,禹州历史天气预报2019年9月份,
2019年09月25日,晴/多云,29℃/17℃,东北风3-4级/东北风3-4级,禹州历史天气预报2019年9月份,
2019年09月26日,多云/晴,29℃/17℃,东南风1-2级/东南风1-2级,禹州历史天气预报2019年9月份,
2019年09月27日,晴/晴,31℃/18℃,南风3-4级/南风3-4级,禹州历史天气预报2019年9月份,
2019年09月28日,晴/晴,30℃/17℃,南风3-4级/南风3-4级,禹州历史天气预报2019年9月份,
2019年09月29日,多云/晴,32℃/18℃,东南风1-2级/东南风1-2级,禹州历史天气预报2019年9月份,
2019年09月30日,晴/多云,32℃/18℃,东南风3-4级/东南风3-4级,禹州历史天气预报2019年9月份,
2019年10月01日,多云/多云,31℃/18℃,东风1-2级/东风1-2级,禹州历史天气预报2019年10月份,
2019年10月02日,多云/多云,31℃/18℃,南风1-2级/南风1-2级,禹州历史天气预报2019年10月份,
2019年10月03日,多云/小雨,31℃/20℃,南风1-2级/南风1-2级,禹州历史天气预报2019年10月份,
2019年10月04日,小雨/中雨,26℃/11℃,东北风4-5级/东北风4-5级,禹州历史天气预报2019年10月份,
2019年10月05日,小雨/小雨,14℃/11℃,东北风3-4级/东北风3-4级,禹州历史天气预报2019年10月份,
2019年10月06日,中雨/小雨,14℃/9℃,东北风1-2级/东北风1-2级,禹州历史天气预报2019年10月份,
2019年10月07日,多云/阴,21℃/10℃,南风3-4级/南风3-4级,禹州历史天气预报2019年10月份,
2019年10月08日,多云/阴,23℃/12℃,东北风3-4级/东北风3-4级,禹州历史天气预报2019年10月份,
2019年10月09日,小雨/小雨,18℃/13℃,东北风1-2级/东北风1-2级,禹州历史天气预报2019年10月份,
2019年10月10日,阴/小雨,22℃/15℃,西风1-2级/西风1-2级,禹州历史天气预报2019年10月份,
2019年10月11日,多云/小雨,22℃/15℃,东北风1-2级/东北风1-2级,禹州历史天气预报2019年10月份,
2019年10月12日,阴/多云,20℃/16℃,东北风3-4级/东北风3-4级,禹州历史天气预报2019年10月份,
2019年10月13日,多云/小雨,22℃/13℃,东北风1-2级/东北风1-2级,禹州历史天气预报2019年10月份,
2019年10月14日,阴/阴,15℃/8℃,东北风4-5级/东北风4-5级,禹州历史天气预报2019年10月份,
2019年10月15日,多云/小雨,16℃/8℃,东北风3-4级/东北风3-4级,禹州历史天气预报2019年10月份,
2019年10月16日,小雨/多云,14℃/7℃,西南风1-2级/西南风1-2级,禹州历史天气预报2019年10月份,
2019年10月17日,多云/晴,18℃/8℃,南风1-2级/南风1-2级,禹州历史天气预报2019年10月份,
2019年10月18日,晴/晴,20℃/10℃,南风1-2级/南风1-2级,禹州历史天气预报2019年10月份,
2019年10月19日,晴/晴,22℃/11℃,南风1-2级/南风1-2级,禹州历史天气预报2019年10月份,
2019年10月20日,多云/多云,26℃/13℃,西风1-2级/西风1-2级,禹州历史天气预报2019年10月份,
2019年10月21日,阴/小雨,21℃/15℃,东北风3-4级/东北风3-4级,禹州历史天气预报2019年10月份,
2019年10月22日,小雨/多云,18℃/14℃,东北风1-2级/东北风1-2级,禹州历史天气预报2019年10月份,
2019年10月23日,多云/多云,21℃/10℃,南风1-2级/南风1-2级,禹州历史天气预报2019年10月份,
2019年10月24日,多云/多云,22℃/12℃,西北风3-4级/西北风3-4级,禹州历史天气预报2019年10月份,
2019年10月25日,多云/多云,15℃/7℃,东北风3-4级/东北风3-4级,禹州历史天气预报2019年10月份,
2019年10月26日,阴/阴,17℃/8℃,西南风1-2级/西南风1-2级,禹州历史天气预报2019年10月份,
2019年10月27日,晴/晴,21℃/10℃,西南风3-4级/西南风3-4级,禹州历史天气预报2019年10月份,
2019年10月28日,晴/晴,23℃/6℃,西北风3-4级/西北风3-4级,禹州历史天气预报2019年10月份,
2019年10月29日,晴/晴,21℃/9℃,南风1-2级/南风1-2级,禹州历史天气预报2019年10月份,
2019年10月30日,晴/晴,26℃/11℃,西风3-4级/西风3-4级,禹州历史天气预报2019年10月份,
2019年10月31日,多云/阴,25℃/11℃,西北风1-2级/西北风1-2级,禹州历史天气预报2019年10月份,
